Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Measure Start Date,Measure End Date
20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,96,9.1,1.21,17,,7/1/13,6/30/15
20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,106,2.7,0.44,4.96,,7/1/13,6/30/15
20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Worse than the National Rate,2184,2.57,1.5,3.64,,7/1/13,6/30/15
20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Pressure sores,PSI_3_ULCER,No Different than the National Rate,711,0.29,0,1.46,,7/1/13,6/30/15
20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,2131,0.42,0.11,0.73,,7/1/13,6/30/15
20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,1439,0.15,0,0.45,,7/1/13,6/30/15
20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,322,0.06,0.06,0.06,,7/1/13,6/30/15
20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,1.03,0.66,1.4,,7/1/13,6/30/15
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,520,3.3,2.2,4.7,,4/1/12,3/31/15
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,2031,4.4,1.58,7.22,,7/1/13,6/30/15
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,506,14,7.92,20.07,,7/1/13,6/30/15
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,160,2.13,0,4.37,,7/1/13,6/30/15
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,3092,1.98,1.1,2.86,,7/1/13,6/30/15
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Pressure sores,PSI_3_ULCER,No Different than the National Rate,1144,0.18,0,1.13,,7/1/13,6/30/15
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,80,132.06,84.66,179.46,,7/1/13,6/30/15
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,3268,0.43,0.14,0.73,,7/1/13,6/30/15
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,2348,0.33,0.05,0.61,,7/1/13,6/30/15
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,802,0.06,0.06,0.06,,7/1/13,6/30/15
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,1.01,0.72,1.3,,7/1/13,6/30/15
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,9075436300,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/12,3/31/15
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,9075436300,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Not Available,Not Available,Not Available,Not Available,Not Available,7 - No cases met the criteria for this measure.,7/1/13,6/30/15
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,9075436300,Blood stream infection after surgery,PSI_13_POST_SEPSIS,Not Available,Not Available,Not Available,Not Available,Not Available,7 - No cases met the criteria for this measure.,7/1/13,6/30/15
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,9075436300,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Not Available,Not Available,Not Available,Not Available,Not Available,7 - No cases met the criteria for this measure.,7/1/13,6/30/15
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,9075436300,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,444,1.42,0,2.91,,7/1/13,6/30/15
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,9075436300,Pressure sores,PSI_3_ULCER,No Different than the National Rate,62,0.47,0,1.96,,7/1/13,6/30/15
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,9075436300,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Not Available,Not Available,Not Available,Not Available,Not Available,7 - No cases met the criteria for this measure.,7/1/13,6/30/15
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,9075436300,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,432,0.41,0.08,0.74,,7/1/13,6/30/15
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,9075436300,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,345,0.17,0,0.5,,7/1/13,6/30/15
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,9075436300,Broken hip from a fall after surgery,PSI_8_POST_HIP,Not Available,Not Available,Not Available,Not Available,Not Available,7 - No cases met the criteria for this measure.,7/1/13,6/30/15
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,9075436300,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.9,0.4,1.4,,7/1/13,6/30/15
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,9075632662,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,93,3.4,2,5.8,,4/1/12,3/31/15
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,9075632662,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,880,3.97,0.69,7.24,,7/1/13,6/30/15
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,9075632662,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,135,8.29,0.76,15.82,,7/1/13,6/30/15
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,9075632662,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,187,2.09,0,4.3,,7/1/13,6/30/15
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,9075632662,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Worse than the National Rate,2702,2.9,1.97,3.82,,7/1/13,6/30/15
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,9075632662,Pressure sores,PSI_3_ULCER,No Different than the National Rate,765,0.24,0,1.33,,7/1/13,6/30/15
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,9075632662,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,52,163.08,115.42,210.74,,7/1/13,6/30/15
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,9075632662,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,2583,0.45,0.15,0.76,,7/1/13,6/30/15
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,9075632662,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,1873,0.21,0,0.49,,7/1/13,6/30/15
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,9075632662,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,338,0.06,0.06,0.06,,7/1/13,6/30/15
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,9075632662,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,1.14,0.82,1.46,,7/1/13,6/30/15
21303,SITKA COMMUNITY HOSPITAL,209 MOLLER DRIVE,SITKA,AK,99835,SITKA,9077473241,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/12,3/31/15
21303,SITKA COMMUNITY HOSPITAL,209 MOLLER DRIVE,SITKA,AK,99835,SITKA,9077473241,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21303,SITKA COMMUNITY HOSPITAL,209 MOLLER DRIVE,SITKA,AK,99835,SITKA,9077473241,Blood stream infection after surgery,PSI_13_POST_SEPSIS,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21303,SITKA COMMUNITY HOSPITAL,209 MOLLER DRIVE,SITKA,AK,99835,SITKA,9077473241,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21303,SITKA COMMUNITY HOSPITAL,209 MOLLER DRIVE,SITKA,AK,99835,SITKA,9077473241,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21303,SITKA COMMUNITY HOSPITAL,209 MOLLER DRIVE,SITKA,AK,99835,SITKA,9077473241,Pressure sores,PSI_3_ULCER,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21303,SITKA COMMUNITY HOSPITAL,209 MOLLER DRIVE,SITKA,AK,99835,SITKA,9077473241,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21303,SITKA COMMUNITY HOSPITAL,209 MOLLER DRIVE,SITKA,AK,99835,SITKA,9077473241,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21303,SITKA COMMUNITY HOSPITAL,209 MOLLER DRIVE,SITKA,AK,99835,SITKA,9077473241,Infections from a large venous catheter,PSI_7_CVCBI,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21303,SITKA COMMUNITY HOSPITAL,209 MOLLER DRIVE,SITKA,AK,99835,SITKA,9077473241,Broken hip from a fall after surgery,PSI_8_POST_HIP,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21303,SITKA COMMUNITY HOSPITAL,209 MOLLER DRIVE,SITKA,AK,99835,SITKA,9077473241,Serious complications,PSI_90_SAFETY,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,1915 EAST REZANOF DRIVE,KODIAK,AK,99615,KODIAK ISLAND,9074869592,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/12,3/31/15
21306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,1915 EAST REZANOF DRIVE,KODIAK,AK,99615,KODIAK ISLAND,9074869592,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,1915 EAST REZANOF DRIVE,KODIAK,AK,99615,KODIAK ISLAND,9074869592,Blood stream infection after surgery,PSI_13_POST_SEPSIS,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,1915 EAST REZANOF DRIVE,KODIAK,AK,99615,KODIAK ISLAND,9074869592,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,1915 EAST REZANOF DRIVE,KODIAK,AK,99615,KODIAK ISLAND,9074869592,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,1915 EAST REZANOF DRIVE,KODIAK,AK,99615,KODIAK ISLAND,9074869592,Pressure sores,PSI_3_ULCER,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,1915 EAST REZANOF DRIVE,KODIAK,AK,99615,KODIAK ISLAND,9074869592,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,1915 EAST REZANOF DRIVE,KODIAK,AK,99615,KODIAK ISLAND,9074869592,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,1915 EAST REZANOF DRIVE,KODIAK,AK,99615,KODIAK ISLAND,9074869592,Infections from a large venous catheter,PSI_7_CVCBI,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,1915 EAST REZANOF DRIVE,KODIAK,AK,99615,KODIAK ISLAND,9074869592,Broken hip from a fall after surgery,PSI_8_POST_HIP,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,1915 EAST REZANOF DRIVE,KODIAK,AK,99615,KODIAK ISLAND,9074869592,Serious complications,PSI_90_SAFETY,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,NOME,9074433311,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/12,3/31/15
21308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,NOME,9074433311,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,NOME,9074433311,Blood stream infection after surgery,PSI_13_POST_SEPSIS,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,NOME,9074433311,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,NOME,9074433311,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,NOME,9074433311,Pressure sores,PSI_3_ULCER,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,NOME,9074433311,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,NOME,9074433311,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,NOME,9074433311,Infections from a large venous catheter,PSI_7_CVCBI,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,NOME,9074433311,Broken hip from a fall after surgery,PSI_8_POST_HIP,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,NOME,9074433311,Serious complications,PSI_90_SAFETY,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21309,KANAKANAK HOSPITAL,P O BOX 130,DILLINGHAM,AK,99576,DILLINGHAM,9078425201,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/12,3/31/15
21309,KANAKANAK HOSPITAL,P O BOX 130,DILLINGHAM,AK,99576,DILLINGHAM,9078425201,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21309,KANAKANAK HOSPITAL,P O BOX 130,DILLINGHAM,AK,99576,DILLINGHAM,9078425201,Blood stream infection after surgery,PSI_13_POST_SEPSIS,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21309,KANAKANAK HOSPITAL,P O BOX 130,DILLINGHAM,AK,99576,DILLINGHAM,9078425201,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21309,KANAKANAK HOSPITAL,P O BOX 130,DILLINGHAM,AK,99576,DILLINGHAM,9078425201,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21309,KANAKANAK HOSPITAL,P O BOX 130,DILLINGHAM,AK,99576,DILLINGHAM,9078425201,Pressure sores,PSI_3_ULCER,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21309,KANAKANAK HOSPITAL,P O BOX 130,DILLINGHAM,AK,99576,DILLINGHAM,9078425201,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21309,KANAKANAK HOSPITAL,P O BOX 130,DILLINGHAM,AK,99576,DILLINGHAM,9078425201,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21309,KANAKANAK HOSPITAL,P O BOX 130,DILLINGHAM,AK,99576,DILLINGHAM,9078425201,Infections from a large venous catheter,PSI_7_CVCBI,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21309,KANAKANAK HOSPITAL,P O BOX 130,DILLINGHAM,AK,99576,DILLINGHAM,9078425201,Broken hip from a fall after surgery,PSI_8_POST_HIP,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21309,KANAKANAK HOSPITAL,P O BOX 130,DILLINGHAM,AK,99576,DILLINGHAM,9078425201,Serious complications,PSI_90_SAFETY,Not Available,Not Available,Not Available,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/13,6/30/15
21310,MANIILAQ HEALTH CENTER,PO BOX 43,KOTZEBUE,AK,99752,NORTHWEST ARCTIC,9074423321,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,4/1/12,3/31/15
21310,MANIILAQ HEALTH CENTER,PO BOX 43,KOTZEBUE,AK,99752,NORTHWEST ARCTIC,9074423321,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,7/1/13,6/30/15
21310,MANIILAQ HEALTH CENTER,PO BOX 43,KOTZEBUE,AK,99752,NORTHWEST ARCTIC,9074423321,Blood stream infection after surgery,PSI_13_POST_SEPSIS,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,7/1/13,6/30/15
21310,MANIILAQ HEALTH CENTER,PO BOX 43,KOTZEBUE,AK,99752,NORTHWEST ARCTIC,9074423321,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,7/1/13,6/30/15
21310,MANIILAQ HEALTH CENTER,PO BOX 43,KOTZEBUE,AK,99752,NORTHWEST ARCTIC,9074423321,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,7/1/13,6/30/15
21310,MANIILAQ HEALTH CENTER,PO BOX 43,KOTZEBUE,AK,99752,NORTHWEST ARCTIC,9074423321,Pressure sores,PSI_3_ULCER,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,7/1/13,6/30/15
21310,MANIILAQ HEALTH CENTER,PO BOX 43,KOTZEBUE,AK,99752,NORTHWEST ARCTIC,9074423321,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,7/1/13,6/30/15
21310,MANIILAQ HEALTH CENTER,PO BOX 43,KOTZEBUE,AK,99752,NORTHWEST ARCTIC,9074423321,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,7/1/13,6/30/15
